# file:		F_SBB_00001_18800101_009_001_0_003
# sbb url:	http://zefys.staatsbibliothek-berlin.de/kalender/auswahl/date/1880-01-01/27646518/
# tel url:	http://www.theeuropeanlibrary.org/tel4/newspapers/issue/3000097231562?page=3
Wermut B-PER
! O
) O
zu O
folgenden O
Ausführungen O
das O
Wort O
: O
Ueber O
die O
von O
Herrn O
Stadtverordneten O
Wurm B-PER
vertretenen O
Richtlinien O
kann O
ich O
mich O
nicht O
äußern O
, O
da O
sie O
dem O
Magistratskollegium O
noch O
nicht O
vorgelegen O
haben O
und O
auch O
kaum O
dem O
Magistrat O
zur O
Beratung O
gestellt O
werden O
können O
. O
Mit O
Sicherheit O
kann O
ich O
aber O
erklären O
, O
daß O
sich O
der O
Magistrat O
die O
Grundgedanken O
der O
beiden O
vorliegenden O
Anträge O
durchaus O
aneignen O
wird O
, O
und O
daß O
er O
auch O
schon O
im O
Sinne O
dieser O
Anträge O
gehandelt O
hat O
und O
auch O
noch O
weiter O
handeln O
wird O
. O
Daß O
wir O
mit O
den O
Vorräten O
der O
letzten O
Ernte O
ebensogut O
auskommen O
müssen O
und O
werden O
, O
braucht O
nicht O
immer O
wiederholt O
zu O
werden O
, O
aber O
ob O
die O
Großstädte O
und O
insonderheit O
Berlin B-LOC
genügend O
berücksichtigt O
werden O
. O
oder O
ob O
sie O
zu O
kurz O
kommen O
, O
ist O
eine O
andere O
Frage O
. O
Das O
lehrreichste O
Beispiel O
in O
dieser O
Beziehung O
ist O
die O
Milch O
. O
Es O
ist O
der O
Reichsfettstelle B-ORG
nicht O
gelungen O
, O
irgendein O
Shsiein O
auszustellen O
, O
das O
die O
richtige O
Versorgung O
mit O
Milch O
gewährleistet O
. O
Die O
Milchlieferung O
ist O
auf O
70 O
Prozent O
zurückgegangen O
, O
und O
es O
hat O
bis O
Dezember O
noch O
ein O
weiteres O
Sinken O
bis O
61 O
Prozent O
stattgefunden O
. O
Bei O
diesem O
Instand O
können O
wir O
uns O
ganz O
unmöglich O
beruhigen O
. O
( O
Sehr O
richtig O
! O
) O
Wir O
können O
uns O
nicht O
damit O
abfinden O
, O
daß O
die O
Reichsfettstelle B-ORG
einfach O
sagt O
: O
non O
posoumus O
! O
Wir O
mästen O
erwarten O
und O
verlangen O
, O
daß O
planmäßig O
die O
nötigen O
Milchmengen O
in O
den O
Dörfern O
angesammelt O
und O
Planmäßig O
von O
den O
Dörfern O
nach O
den O
Städten O
hingeführt O
werden O
. O
( O
Sehr O
richtig O
! O
) O
Die O
Vorräte O
dafür O
sind O
in O
der O
Tat O
vorhanden O
, O
nur O
muß O
dafür O
gesorgt O
werden O
, O
daß O
die O
Aufzucht O
von O
Mnstkälbern O
mit O
j O
Milch O
auf O
das O
äußerste O
beschränkt O
wird O
, O
( O
Sehr O
richtig O
! O
) O
Das O
. O
Mittel O
aber O
, O
die O
Lieferungsfreudigkeit O
durch O
abermalige O
Erhöhung O
j O
des O
Preises O
zu O
heben O
, O
hat O
sich O
wiederholt O
als O
zu O
kurzfristig O
erwiesen O
, O
! O
als O
daß O
wir O
darauf O
unsere O
Hoffnung O
setzen O
könnten O
. O
Das O
allein O
kann O
; O
keine O
Erhöhung O
der O
Zufuhr O
mit O
sich O
bringen O
, O
das O
haben O
die O
Beteiligten O
aus O
den O
landwirtschaftlichen O
Kreisen O
selbst O
zugegeben O
. O
Es O
kann O
den O
Städtern O
nicht O
in O
den O
Sinn O
kommen O
, O
dem O
Landwirt O
die O
; O
Hilfe O
zu O
neiden O
, O
deren O
er O
zur O
Hebung O
seiner O
Produktion O
bedarf O
. O
! O
Aber O
dieser O
Gedanke O
hat O
, O
nicht O
ohne O
Mitwirkung O
der O
behördlichen O
Organe O
, O
sich O
mehr O
und O
mehr O
dazu O
ausgebaut O
: O
man O
muß O
, O
um O
die O
Produktion O
zu O
heben O
. O
wenn O
auf O
, O
einmal O
versuchen O
, O
und
eine« O
Nrtlkek» O
zu O
bemächtigen O
, O
der O
nicht O
einer O
amtlichen O
Verteilung O
einer O
Reichsstelle O
unterliegt O
, O
dann O
fährt O
uns O
sicher O
die O
ZEG O
. O
dazwischn O
. O
Mit O
unendlicher O
Mühsal O
hatten O
wir O
einen O
Vertrag O
über O
die O
Anschaffung O
eines O
Artikels O
am O
LS O
. O
Dezember O
zum O
Abschluß O
gebrach O
. O
c!S O
am O
24 O
. O
bereits O
der O
Artikel O
zum O
Monopol O
der O
ZEG O
. O
erklärt O
wurde O
. O
Und O
nun O
versucht O
man O
unsern O
Ankauf O
dorthin O
zu O
ziehen O
. O
( O
Hört O
, O
hört O
! O
) O
Das O
ist O
ein O
Fall O
, O
der O
im O
Magistrat O
die O
allertiesste O
Entmutigung O
erregt O
hat O
. O
Nach O
alledem O
war O
es O
für O
uns O
überraschend O
, O
um O
nicht O
zu O
sagen O
, O
atemraubend O
. O
als O
autoritativ O
die O
Mitteilung O
erging O
, O
das O
Heil O
der O
Zukunft O
liege O
in O
Lieferungsverträgen O
der O
Gemeinden O
. O
Eins O
oder O
das O
andere O
! O
Will O
man O
die O
Tätigteit O
der O
Gemeinden O
anspannen O
, O
dann O
muß O
man O
sie O
auch O
bei O
dem O
Abschluß O
und O
der O
Durchführung O
der O
Vertrage O
nachhaltig O
und O
planmäßig O
unterstützen O
. O
( O
Sehr O
wahr O
! O
) O
Ob O
nach O
den O
gemachten O
Erfahrungen O
und O
unter O
den O
gegenwärtigen O
Verhältnissen O
für O
derartige O
Unternehmungen O
großen O
Stils O
jetzt O
noch O
Raum O
vorhanden O
ist O
, O
das O
wage O
ich O
nicht O
ohne O
weiteres O
zu O
bejahen O
. O
Im O
übrigen O
erweckt O
die O
amtliche O
Mitteilung O
die O
Befürchtung O
, O
als O
ob O
ein O
Etzstemwechfel O
auf O
dem O
Gebiete O
der O
Kartoffelversorgung O
angekündigt O
werden O
sollte O
. O
Das O
geht O
auf O
keinen O
Fall O
! O
Die
Kartoffelversorgung O
muß O
in O
der O
Hand O
der O
Reichskartoffelstelle B-ORG
bleiben O
! O
Gibt O
man O
den O
Gemeinden O
die O
Frühkartoffeln O
in O
die O
Hand O
, O
so O
legt O
man O
ihnen O
die O
ungelpiure O
, O
von O
ihnen O
gar O
nicht O
zu O
erfüllende O
Verantwortung O
dafür O
aus O
. O
daß O
wir O
mit O
der O
Kartoffelversorgung O
überhaupt O
bis O
zum O
Ende O
des O
Erntejahres O
ausreichen O
. O
Ferner O
scheint O
es O
, O
als O
ob O
auch O
in O
der O
Milchversorgungsfrage O
das O
Reich O
die O
Zügel O
noch O
lockerer O
lassen O
wolle O
als O
bisher O
. O
Nach O
unserer O
Ueberzeugung O
müssten O
sie O
weit O
schärfer O
angezogen O
werden O
. O
Aehnliches O
gilt O
für O
Obst O
und O
Gemüse O
. O
Der O
Magistrat O
hat O
immer O
die O
Auffassung O
vertreten O
, O
daß O
der O
einmal O
begonnene O
Plan O
folgerichtig O
und O
eisern O
durchgeführt O
werden O
müsse O
. O
Das O
allerschlimmste O
ist O
das O
Schwanken O
und O
der O
häufige O
Systemwechsel O
. O
( O
Sehr O
richtig O
! O
) O
Nur O
wenn O
die O
Maßnahmen O
Aar O
und O
bestimmt O
sind O
, O
kann O
die O
Ausführung O
durch O
die O
Gemeinde O
von O
Erfolg O
sein O
! O
( O
Lebhafter O
Beifall O
. O
) O
Die O
beiden O
vorliegenden O
Anträge O
wurden O
nach O
der O
wirksamen O
Rede O
des O
Oberbürgermeisters O
einstimmig O
angenommen O
. O
Die O
mangelhaften O
ttattosichrchchreri O
. O
Brct O
als O
£r|at> O
für O
verfallene O
Kartoffelkarten O
. O
In O
allen O
Städten O
und O
Landgemeinden O
Groß-Berlins B-LOC
herrscht O
übereinstimmend O
augenblicklich O
vollständiger O
Mangel O
an O
Kartoffeln O
. O
Besonders O
in O
den O
westlichen O
Vororten O
liegen O
die O
Verhältnisse O
so O
. O
daß O
zahlreiche O
Geschäfte O
in O
der O
vergangenen O
und O
auch O
in O
dieser O
Woche O
mit O
Kartoffeln O
noch O
nicht O
beliefert O
werden O
konnten O
. O
Wie O
der O
„ O
Deutschen B-ORG
Städte-Korrespondenz I-ORG
' O
dazu O
mitgeteilt O
wird O
, O
liegt O
das O
daran O
, O
daß O
die O
Zufuhr O
von O
Kartoffeln O
nach O
Berlin B-LOC
in O
den O
letzten O
Wochen O
so O
gering O
geworden O
ist O
, O
daß O
sie O
nicht O
einmal O
den O
jährlichen O
Verbrauch O
deckte O
. O
Es O
haben O
schon O
die O
in O
Groß-Berlin B-LOC
lagernden O
Vorräte O
angegriffen O
werden O
müssen O
, O
um O
auch O
nur O
annähernd O
das O
notwendige O
Quantum O
zur O
Verteilung O
zu O
erhalten O
. O
Wenn O
nicht O
in O
den O
nächsten O
Tagen O
die O
Lieferungen O
reger O
werden O
, O
>v>rdes O
überhaupt O
nicht O
möglich O
sein O
, O
auch O
nur O
den O
überwiegenden O
Teil O
der O
Bevölkerung O
Groß-Berlins B-LOC
mit O
Kartoffeln O
zu O
versorgen O
. O
Sehr O
mißlich O
ist O
die O
Sache O
auch O
insofern O
, O
als O
diejenigen O
Jnbabcr O
von O
Kartossellnrtkn O
, O
die O
in O
der O
letzten O
Woche O
keine O
Kartoffeln O
erhalten O
konnten O
, O
llme O
abgelaufenen O
und O
verfallenen O
Marken O
jetzt O
nicht O
mehr O
verwerten O
können O
. O
Sie O
fallen O
also O
bei O
der O
Belieferung O
vollkommen O
aus O
. O
Um O
ihnen O
einen O
Ersatz O
zu O
gewähren O
, O
wird O
beabsichtigt O
, O
denjenigen O
, O
die O
keine O
Kartoffeln O
oder O
weniger O
als O
das O
ihnen O
zu O
stehende O
Quantum O
erhalten O
konnten O
, O
wie O
im O
Vorjahre O
einen O
Ersatz O
in O
Gestalt O
von O
Brotzusatzkarten O
zu O
gewähren O
. O
die O
Prk,v«MonSsreudigkeit O
hebe« O
und O
zwar O
einmal O
, O
daß O
man O
durch O
fortwährende O
Preissteigerungen O
einen O
erhöhten O
Anreiz O
auch O
nur O
zur O
Deilerlieferung O
gibt O
und O
daß O
man O
den O
Selbstversorgern O
den O
Selbstverbrauch O
im O
höheren O
Maße O
als O
den O
Städtern O
gestattet O
, O
also O
bei O
den O
Städtern O
strengste O
Nalivn O
, O
bei O
den O
Landwirten O
Freiwilligkeit O
und O
eigenes O
Ermessen O
. O
Das O
kann O
auf O
die O
Dauer O
um O
so O
weniger O
angehen O
, O
als O
ein O
freies O
Ermessen O
aus O
dem O
Lande O
schließlich O
auch O
eine O
Unterhöhlung O
der O
Regelmäßigkeit O
in O
den O
Städten O
bedeutet O
. O
Denn O
wenn O
in O
den O
Produktionkstätten O
größere O
Mengen O
vorhanden O
sind O
, O
welche O
auf O
Sonderwegen O
in O
die O
großen O
Verbrauchsstätten O
geführt O
und O
dort O
neben O
der O
amtlichen O
Verteilung O
verbreitet O
werden O
können O
, O
wie O
die§ O
fdiem O
jetzt O
in O
nicht O
unbedeutendem O
Maße O
der O
Fall O
ist O
( O
Sehr O
richtig O
! O
) O
, O
dann O
bekommt O
die O
allerfeinste O
und O
strengste O
amtliche O
Verteilung O
ein O
Loch O
. O
Das O
bekannte O
Schreiben O
Hindenburgs B-PER
berührt O
diesen O
Punkt O
ganz O
richtig O
. O
Leider O
hat O
es O
bisher O
nur O
die O
Folge O
gehabt O
, O
freiwillige O
Gaben O
zu O
sammeln O
, O
wo? O
wieder O
eine O
neue O
Unsllterteit O
für O
die O
Versorgung O
der O
Städte O
bedeutet O
. O
Hier O
muß O
unbedingt O
Wandel O
geschaffen O
werden O
: O
die O
stärkere O
Erfassung O
der O
Vorräte O
aus O
dem O
Lande O
und O
Hereinziehung O
der O
Ueberschüsse O
in O
die O
große O
allgemeine O
Verteilung O
bleiben O
die O
wichtigste O
, O
wenn O
auch O
schwierigste O
Aufgabe O
der O
Ernährungspolitik O
. O
Die O
Städte O
ihrerseits O
sollten O
mehr O
Wert O
darauf O
legen O
, O
eine O
gleichmäßige O
Versorgung O
von O
außen O
her O
gemeinsam O
und O
im O
großen O
anzustreben O
, O
anstatt O
sich O
ängstlich O
gegenseitig O
untereinander O
zu O
beobachten O
. O
ob O
nicht O
die O
eine O
der O
anderen O
etwa O
in O
Kleinigkeiten O
bevorzugt O
wird O
, O
wodurch O
sie O
ihre O
Stellung O
nach O
außen O
wesentlich O
abschwächen O
. O
Eine O
Bevorzugung O
Berlins B-LOC
, O
die O
vielfach O
behauptet O
wird O
, O
findet O
jedenfalls O
nicht O
statt O
. O
Eine O
besondere O
Gefahr O
droht O
uns O
durch O
das O
Umsichgreifen O
des O
Begriffs O
.. O
Schwerarbeiter O
' O
und O
„ O
Schwerstarbeiter O
' O
. O
Für O
uns O
paßt O
weder O
der O
Positiv O
, O
nock) O
der O
Superlativ O
. O
Groß-Berlin B-LOC
ist O
eine O
Ttavt O
der O
schaffenden O
Arbeit O
wie O
keine O
andere O
mid O
die O
Schicht O
, O
nach O
der O
Fremde O
unseren O
ganzen O
wirtschaftlichen O
Charakter O
zu O
beurteilen O
Mieten O
, O
machst O
etwa O
6 O
Prozent O
aus O
. O
Mehr O
als O
40 O
Prozent O
hatten O
1913/14 O
ein O
Einkommen O
bis O
900 O
Mark O
( O
hört O
! O
hört O
! O
) O
. O
mehr O
als O
53 O
Prozent O
von O
900 O
bis O
3000 O
Mark O
. O
Innerhalb O
dieser O
großen O
Maste O
ist O
eine O
Zerlegung O
in O
Schwerarbeiter O
und O
Nichtschwerarbeiter O
ohne O
die O
größte O
Willkür O
kaum O
möglich O
, O
und O
doch O
bildet O
die O
gesamte O
Menge O
die O
aller-festeste O
Stütze O
der O
Kriegsindustrie O
Daher O
wäre O
es O
eine O
unerträgliche O
Unbilligkeit O
, O
wollte O
man O
die O
Versorgung O
Berlins B-LOC
danach O
bemessen O
, O
wie O
viel O
Schwerarbeiter O
in O
dem O
künstlich O
geschaffenen O
Sinne O
wir O
besitzen O
. O
Nach O
Erörterung O
der O
tatsächlichen O
Verhältnisse O
aus O
den O
verschiedenen O
Gebieten O
der O
Lebensmittelversorgung O
spricht O
der O
Oberbürgermeister O
unter O
anderem O
bezüglich O
der O
Kartoffeln O
die O
lebhafte O
Besorgnis O
aus O
daß O
trotz O
der O
Entrüstung O
der O
Lcmdwrrisckpist O
die O
Neigung O
vorhanden O
ist O
, O
wegen O
der O
Mitte O
Februar O
eintretenden O
Preiserhöhung O
die O
Kartoffeln O
in O
den O
nächsten O
Wochen O
zurückzuhalten O
und O
erklärte O
es O
für O
ganz O
unmöglich O
, O
zu O
dieser O
Zeit O
auch O
noch O
die O
Zuschüsse O
von O
Reich O
. O
Staat O
und O
Gemeinde O
zu O
den O
Kleinhandelspreisen O
wegsnllen O
zu O
lassen O
. O
Bedauerlich O
ist O
, O
daß O
wir O
mit O
unseren O
hoffnungsreichen O
vom- O
m O
er O
sehen O
Schweinenrnstvertrögen O
so O
stark O
in O
den O
Hintergrund O
gedrängt O
, O
iveit O
die O
amtlichen O
Viehhandelsverbände O
feine O
Götter O
neben O
sich O
dulden O
, O
und O
Der O
( O
tefit O
" O
? O
von O
OrbenSmiitelkarten O
in O
«euklllln O
. O
Der O
Erlaß O
von O
Lebensmittelkarten O
ist O
jetzt O
einheitlich O
geregelt O
. O
Die O
Anträge O
auf O
Ersatz O
abhanden O
gekommener O
Lebensmittelkarten O
sind O
unter O
Vorlegung O
der O
polizeilichen O
Verlustanzeige O
( O
vom O
zuständigen O
Polizeirevier O
auszustellen O
) O
bei O
der O
zuständigen O
Brotkommission O
zu O
stellen O
. O
Von O
der O
vorstehenden O
Regelung O
sind O
ausgeschlossen O
Ersatzanträge O
ans O
Ha„shaltungSkarten O
. O
Die O
Antragstellung O
hierfür O
erfolgt O
im O
Rathause O
, O
Zimmer O
432 O
. O
$vHr O
die O
Speisung O
bedürftiger O
Kinder O
in O
Schöneberg B-LOC
beantragt O
der O
dortige O
Magistrat O
bei O
ber O
Stadtverordnetenversammlung O
die O
Nachbewilligung O
von O
l4000 O
Mark O
. O
Diese O
Mehrausgaben O
sind O
erwachsen O
durch O
die O
erhebliche O
Steigerung O
der O
Zahl O
der O
zur O
Speisung O
zugelassenen O
Kinder O
, O
die O
letzt O
durchschnittlich O
täglich O
778 O
für O
das O
Frühstück O
und O
175 O
für O
das O
Mittagessen O
beträgt O
, O
während O
im O
vorigen O
Winterhalbjahr O
löglich O
nur O
255 O
und O
70 O
Kinder O
zu O
speisen O
waren O
. O
Auch O
die O
Kosten O
für O
das O
Essen O
sind O
um O
25 O
bis O
80 O
Prozent O
gestiegen O
. O
Schweres O
Brandunglück O
in O
der O
Annenstraße B-LOC
. O
Ein O
schweres O
Brandunglück O
hat O
sich O
gestern O
in O
dem O
Hause O
Annenstraße B-LOC
21 I-LOC
zugetragen O
. O
Die O
dort O
wohnende O
Arbeiterin O
Reher B-PER
wollte O
nachmittags O
die O
Petroleumlampe O
anzünden O
und O
stieß O
dabei O
infolge O
der O
in O
dem O
nach O
dem O
Hofe O
zu O
gelegenen O
Zimmer O
herrschenden O
Dunkelheit O
die O
Lampe O
um O
. O
Das
Petroleum O
entzündete O
sich O
und O
die O
bienrcitbe O
Flüssigkeit O
ergoß O
sich O
über O
die O
N O
. O
, O
deren O
Kleidung O
in O
wenigen O
Augenblicken O
lichterloh O
brannte O
. O
Laut O
um O
Hilfe O
rufend O
, O
eilte O
die O
Bedauernswerte O
auf O
die O
Straße O
hinaus O
. O
Ein O
in O
diesem O
Augenblick O
Vvrüberkominender O
Magistratsbeamte' O
hatte O
die O
Geistesgegenwart O
, O
von O
einer O
in O
der O
Nähe O
haltenden O
Droschkenkutsche O
eine O
wollene O
Decke O
herbeizuholen O
und O
mit O
dieser O
— O
die O
Frau O
hatte O
sich O
auf O
seine O
Weisung O
zur O
Erde O
geworfen O
— O
die O
Flammen O
zu O
ersticken O
. O
Die O
Arbeiterin O
hatte O
aber O
leider O
inzwischen O
bereits O
so O
schwere O
Brandwunden O
am O
ganzen O
Körper O
davongetragen O
. O
daß O
sie O
in O
sehr O
bedenklichem O
Zustande O
nach O
dem O
Krankenhause O
geschafft O
werden O
mußte O
. O
— O
Dem O
braven O
Heiser B-PER
wurde O
während O
des O
MettnngSwcrkcS O
der O
Regenschirm O
, O
den O
er O
an O
das O
Haus O
gelehnt O
hatte O
, O
gestohlen O
. O
Der O
Brand O
Im O
Tunnel O
der O
Nordsüdbahn O
. O
Die O
Schäden O
des
Brandes O
im O
Tunnel O
der O
Nordsüdbahn O
an O
der O
Weidendnmmer B-LOC
Brücke I-LOC
, O
die O
voll O
versichert O
waren O
, O
sind O
bereits O
wieder O
behoben O
. O
Die O
Ermittelungen O
haben O
ergeben O
, O
daß O
das O
Feuer O
Ibnrch O
Kurzschluß O
entstanden O
ist O
. O
An» O
Vcm O
Fenster O
gestürzt O
. O
Durch O
einen O
Sprung O
aus O
dem O
Fenster O
versuchte O
sich O
gestern O
in O
der O
Königgräher B-LOC
Straße I-LOC
- O
ein O
Mädchen O
seiner O
Feststellung O
zu O
entziehen O
. O
Die O
Unbekannte O
, O
die O
dort O
in O
der O
Nähe O
des O
Anhalter B-LOC
Bahnhofs I-LOC
wohnte O
, O
hatte O
die O
Aufmerksamkeit O
der O
Sittenpolizei O
auf O
sich O
gelenkt O
. O
Als O
gestern O
ein! O
Beamter O
erschien O
, O
um O
festzustellen O
, O
mit O
wem O
ninn O
es O
zu O
tun O
hatte O
, O
j O
lies O
sie O
vom O
Flur O
rasest O
nach O
ihrer O
Stube O
zurück O
und O
sprang O
. O
bevor O
der O
Beamte O
es O
verhindern O
konnte O
, O
aus O
dem O
Fenster O
des O
zweiten O
Stocks O
hinab O
. O
Mit O
schweren O
inneren O
und O
äußeren O
Verletzungen O
wurde O
sie O
nach O
der O
Charite B-ORG
gebracht O
, O
wo O
sie O
noch O
besinnungslos O
darniederliegt O
. O
Eine O
nette O
Ghcsran O
. O
Die O
Frau O
des O
Gastwirts O
Br O
. O
in O
Rehbrücke B-LOC
bei O
Potsdam B-LOC
hatte O
ihren O
Mann O
wegen O
Drückebergerei O
beim O
Bezirkskommando O
angeschwärzt O
und O
in O
einem O
Briefe O
die O
Wendung O
gebraucht O
: O
„ O
Er O
siestt O
wohl O
mit O
Ihrem O
Bezirksfeldwebel O
j O
gut O
? O
' O
De:halst O
angeklagt O
, O
wurde O
sie O
zu O
20 O
Mark O
Strafe O
wegen! O
Beleidigung O
kostenpflichtig O
verurteilt O
. O
! O
Dre§rreden§srageima^eMaMchen O
5enat O
. O
Sflr O
und O
wider O
eine O
Uermiltlung O
. O
Washington B-LOC
, O
8 O
. O
Januar O
. O
( O
Reutet O
. O
) O
Heute O
wurde O
Im O
Senat O
der O
Antrag O
Hitchcock B-PER
, O
nachdem O
Wilsons B-PEr
Note O
zustimmend O
begrüßt O
wird O
, O
behandelt O
. O
Nachdem O
einige O
Redner O
für O
den O
Antrag O
eingetreten O
waren O
, O
sprach O
Senator O
Lodge B-PER
dagegen O
. O
Er O
sagte O
, O
der O
Kongreß O
könne O
und O
dürfe O
in O
einer O
Angelegenheit O
von O
so O
großer O
Bedeutung O
nicht O
handelnd O
auftreten O
. O
Ein O
jetzt O
geschlossener O
Friede O
würde O
weiter O
nichts O
bedeuten O
als O
eine O
Ruhepause O
, O
die O
die O
Völler O
dazu O
benutzen O
würden O
, O
neue O
Kräfte O
zu O
sammeln O
, O
um O
einen O
Kampf O
wieder O
aufzunehmen O
, O
in O
den O
dann O
auch O
Amerika B-LOC
verwickelt O
werden O
könne O
. O
Die O
Gegner O
des O
Senators O
Lodge B-PER
führten O
an O
, O
daß O
für O
das O
Austreten O
des O
Präsidenten O
Wilson B-PER
ein O
Präzedenzfall O
in O
der O
Rooseveltschen O
Vermittlung O
während O
des O
russisch-japanischen O
Krieges O
vorliege O
. O
Lodge B-PER
machte O
dagegen O
geltend O
, O
daß O
es O
sich O
hier O
nicht O
um O
das O
Recht O
auf O
Vermittlung O
, O
das O
durch O
Haager O
Konventionen O
anerkannt O
sei O
, O
handele O
. O
Die O
Note O
des
Präsidenten O
sei O
mehr O
als O
ein O
Vorschlag O
, O
der O
bezwecke O
, O
die O
kämpfenden O
Parteien O
miteinander O
in O
Fühlung O
zu O
bringen O
. O
Der O
Präsident O
habe O
unzweifelhaft O
das O
Recht O
, O
eine O
Rote O
auszusenden O
, O
um O
versuchsweise O
festzustellen O
, O
wie O
weit O
es O
möglich O
wäre O
, O
die O
kriegführenden O
Parteien O
zusammenzubringen O
. O
Dieser O
Versuch O
sei O
aber O
bei O
einer O
der O
beiden O
kriegführenden O
Parteien O
bereits O
gescheitert O
. O
Wenn O
die O
falsche O
Auffassung O
der O
Note O
, O
die O
aus O
dem O
Anträge O
des O
Senators O
Hitchcock B-PER
spräche O
, O
allgemein O
würde O
, O
so O
würde O
Amerika B-LOC
Gefahr O
laufen O
, O
in O
der O
ganzen O
Welt O
den O
Eindruck O
zu O
erwecken O
, O
daß O
der O
Kongreß O
sich O
auf O
die O
Seite O
einer O
der O
beiden O
Partien O
stelle O
. O
Hierauf O
wurde O
die O
Debatte O
auf O
Ersuchen O
des O
Senators O
Hitchcock B-PER
neuerdings O
vertagt O
. O
•sssct O
yfanctgisfelt O
Der O
UrlegssteAerkurszette! O
. O
Zum O
ersten O
Male O
seit O
Kriegsbeginn O
liegt O
heute O
ein O
Kursblatt O
mit O
Notierungen O
der O
Berliner B-ORG
Börse I-ORG
vor O
. O
Zwar O
wurden O
aucst O
im O
November O
des O
Jahres O
1914 O
Kurse O
fest,«stellt O
, O
doch O
betrafen O
diese O
nur O
die O
wenigen O
tut O
Terminhandel O
zum O
llmsast O
gelangenden O
Werte O
und O
verfolgten O
den O
Zweck O
, O
AbreehnnngSpreise O
'für O
die O
Anstösiing O
der O
damals O
noch O
schwebenden O
Terminhandelsengagements O
zu O
schaffen O
. O
Der O
jetzt O
vorliegende O
Kurszettel O
soll O
eine O
Unterlage O
für O
die O
Kriegssteuer O
und O
Besitzsteuer O
bilden O
. O
Die O
Steuerpflichtigen O
müssen O
ihre O
Wertpapiere O
zu O
den O
in O
dem O
vorliegenden O
Kurszettel O
festgestellten O
Preisen O
in O
die O
VermögenStMsstellung O
ausnehmen O
. O
Dabei O
ist O
hervorzuheben O
, O
daß O
Stückzinsen O
bei O
den O
Rentenpapieren O
, O
ausgenommen O
einige O
wenige O
russische O
Papiere O
nicht O
zu O
berechnen O
sind O
. O
Bei O
den O
Dividendenpapieren O
darf O
für O
die O
Steuerbilanzen O
die O
letzte O
Dividende O
anteilig O
bis O
zum O
Tage O
ihrer O
Auszahlung O
in O
Abzug O
gebracht O
werden O
. O
Greift O
man O
als O
Beispiel O
für O
den O
Dividendenabzug O
die O
Aktien O
der O
Deutschen B-ORG
Bank I-ORG
heraus O
, O
die O
für O
1915 O
eine O
Dividende O
von O
12)4 O
Prozent O
ausgeschüttet O
und O
ihre O
letzte O
Generalversammlung O
am O
28 O
. O
April O
1916 O
abgehalten O
hat O
, O
so O
ergibt O
sich O
eine O
zulässige O
Kürzung O
des O
Steuerkurses O
um O
8.40 O
Prozent O
. O
Dies O
vorausgeschickt O
dürfen O
wir O
sagen O
, O
daß O
die O
Kurse O
der O
weitaus O
größten O
Mehrzahl O
von O
Werten O
ein O
verhältnismäßig O
